order_id,order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
37118,SO70660,290,10705,11/12/2013,11/19/2013,11/24/2013,4,1,4
37119,SO70660,259,10705,11/12/2013,11/19/2013,11/24/2013,2,1,2
37120,SO70661,134,10608,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37121,SO70662,131,10646,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37122,SO70662,166,10646,11/12/2013,11/19/2013,11/24/2013,9,1,9
37123,SO70662,275,10646,11/12/2013,11/19/2013,11/24/2013,54,1,54
37124,SO70663,135,10290,11/12/2013,11/19/2013,11/24/2013,1701,1,1701
37125,SO70663,276,10290,11/12/2013,11/19/2013,11/24/2013,54,1,54
37126,SO70663,166,10290,11/12/2013,11/19/2013,11/24/2013,9,1,9
37127,SO70664,132,14577,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37128,SO70664,251,14577,11/12/2013,11/19/2013,11/24/2013,50,1,50
37129,SO70665,130,17570,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37130,SO70665,246,17570,11/12/2013,11/19/2013,11/24/2013,35,1,35
37131,SO70666,133,14507,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37132,SO70666,246,14507,11/12/2013,11/19/2013,11/24/2013,35,1,35
37133,SO70667,130,9883,11/12/2013,11/19/2013,11/24/2013,1120,1,1120
37134,SO70667,250,9883,11/12/2013,11/19/2013,11/24/2013,50,1,50
37135,SO70668,128,14529,11/12/2013,11/19/2013,11/24/2013,540,1,540
37136,SO70668,285,14529,11/12/2013,11/19/2013,11/24/2013,21,1,21
37137,SO70668,290,14529,11/12/2013,11/19/2013,11/24/2013,4,1,4
37138,SO70669,128,14549,11/12/2013,11/19/2013,11/24/2013,540,1,540
37139,SO70669,292,14549,11/12/2013,11/19/2013,11/24/2013,64,1,64
37140,SO70670,166,12910,11/12/2013,11/19/2013,11/24/2013,9,1,9
37141,SO70670,128,12910,11/12/2013,11/19/2013,11/24/2013,540,1,540
37142,SO70671,147,39,11/12/2013,11/19/2013,11/24/2013,742,1,742
37143,SO70672,162,2090,11/12/2013,11/19/2013,11/24/2013,2384,1,2384
37144,SO70672,246,2090,11/12/2013,11/19/2013,11/24/2013,35,1,35
37145,SO70673,161,16871,11/12/2013,11/19/2013,11/24/2013,2384,1,2384
37146,SO70673,246,16871,11/12/2013,11/19/2013,11/24/2013,35,1,35
37147,SO70674,283,6315,11/13/2013,11/20/2013,11/25/2013,30,1,30
37148,SO70674,289,6315,11/13/2013,11/20/2013,11/25/2013,5,1,5
37149,SO70674,246,6315,11/13/2013,11/20/2013,11/25/2013,35,1,35
37150,SO70675,166,15767,11/13/2013,11/20/2013,11/25/2013,9,1,9
37151,SO70675,272,15767,11/13/2013,11/20/2013,11/25/2013,70,1,70
37152,SO70676,272,10382,11/13/2013,11/20/2013,11/25/2013,70,1,70
37153,SO70677,290,14907,11/13/2013,11/20/2013,11/25/2013,4,1,4
37154,SO70677,259,14907,11/13/2013,11/20/2013,11/25/2013,2,1,2
37155,SO70678,277,3522,11/13/2013,11/20/2013,11/25/2013,54,1,54
37156,SO70679,291,17927,11/13/2013,11/20/2013,11/25/2013,5,1,5
37157,SO70679,259,17927,11/13/2013,11/20/2013,11/25/2013,2,1,2
37158,SO70680,259,4829,11/13/2013,11/20/2013,11/25/2013,2,1,2
37159,SO70680,260,4829,11/13/2013,11/20/2013,11/25/2013,120,1,120
37160,SO70681,259,4438,11/13/2013,11/20/2013,11/25/2013,2,1,2
37161,SO70682,122,9599,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37162,SO70682,174,9599,11/13/2013,11/20/2013,11/25/2013,22,1,22
37163,SO70683,120,3832,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37164,SO70683,104,3832,11/13/2013,11/20/2013,11/25/2013,10,1,10
37165,SO70683,295,3832,11/13/2013,11/20/2013,11/25/2013,5,1,5
37166,SO70683,233,3832,11/13/2013,11/20/2013,11/25/2013,24,1,24
37167,SO70684,259,634,11/13/2013,11/20/2013,11/25/2013,2,1,2
37168,SO70685,259,212,11/13/2013,11/20/2013,11/25/2013,2,1,2
37169,SO70686,290,16377,11/13/2013,11/20/2013,11/25/2013,4,1,4
37170,SO70686,259,16377,11/13/2013,11/20/2013,11/25/2013,2,1,2
37171,SO70687,288,288,11/13/2013,11/20/2013,11/25/2013,29,1,29
37172,SO70687,291,288,11/13/2013,11/20/2013,11/25/2013,5,1,5
37173,SO70688,288,16049,11/13/2013,11/20/2013,11/25/2013,29,1,29
37174,SO70688,291,16049,11/13/2013,11/20/2013,11/25/2013,5,1,5
37175,SO70688,259,16049,11/13/2013,11/20/2013,11/25/2013,2,1,2
37176,SO70689,287,13408,11/13/2013,11/20/2013,11/25/2013,33,1,33
37177,SO70689,290,13408,11/13/2013,11/20/2013,11/25/2013,4,1,4
37178,SO70689,244,13408,11/13/2013,11/20/2013,11/25/2013,35,1,35
37179,SO70690,104,10690,11/13/2013,11/20/2013,11/25/2013,10,1,10
37180,SO70690,295,10690,11/13/2013,11/20/2013,11/25/2013,5,1,5
37181,SO70691,295,4173,11/13/2013,11/20/2013,11/25/2013,5,1,5
37182,SO70691,104,4173,11/13/2013,11/20/2013,11/25/2013,10,1,10
37183,SO70691,247,4173,11/13/2013,11/20/2013,11/25/2013,55,1,55
37184,SO70692,295,9102,11/13/2013,11/20/2013,11/25/2013,5,1,5
37185,SO70692,247,9102,11/13/2013,11/20/2013,11/25/2013,55,1,55
37186,SO70692,168,9102,11/13/2013,11/20/2013,11/25/2013,8,1,8
37187,SO70693,295,6146,11/13/2013,11/20/2013,11/25/2013,5,1,5
37188,SO70693,280,6146,11/13/2013,11/20/2013,11/25/2013,9,1,9
37189,SO70694,289,3507,11/13/2013,11/20/2013,11/25/2013,5,1,5
37190,SO70694,245,3507,11/13/2013,11/20/2013,11/25/2013,35,1,35
37191,SO70695,174,2464,11/13/2013,11/20/2013,11/25/2013,22,1,22
37192,SO70695,244,2464,11/13/2013,11/20/2013,11/25/2013,35,1,35
37193,SO70695,251,2464,11/13/2013,11/20/2013,11/25/2013,50,1,50
37194,SO70696,289,10536,11/13/2013,11/20/2013,11/25/2013,5,1,5
37195,SO70696,283,10536,11/13/2013,11/20/2013,11/25/2013,30,1,30
37196,SO70696,244,10536,11/13/2013,11/20/2013,11/25/2013,35,1,35
37197,SO70697,275,15214,11/13/2013,11/20/2013,11/25/2013,54,1,54
37198,SO70697,166,15214,11/13/2013,11/20/2013,11/25/2013,9,1,9
37199,SO70698,290,16926,11/13/2013,11/20/2013,11/25/2013,4,1,4
37200,SO70698,245,16926,11/13/2013,11/20/2013,11/25/2013,35,1,35
37201,SO70699,290,16000,11/13/2013,11/20/2013,11/25/2013,4,1,4
37202,SO70699,278,16000,11/13/2013,11/20/2013,11/25/2013,54,1,54
37203,SO70700,288,11703,11/13/2013,11/20/2013,11/25/2013,29,1,29
37204,SO70701,291,6709,11/13/2013,11/20/2013,11/25/2013,5,1,5
37205,SO70701,235,6709,11/13/2013,11/20/2013,11/25/2013,24,1,24
37206,SO70702,284,233,11/13/2013,11/20/2013,11/25/2013,35,1,35
37207,SO70702,259,233,11/13/2013,11/20/2013,11/25/2013,2,1,2
37208,SO70703,284,979,11/13/2013,11/20/2013,11/25/2013,35,1,35
37209,SO70703,289,979,11/13/2013,11/20/2013,11/25/2013,5,1,5
37210,SO70704,284,1148,11/13/2013,11/20/2013,11/25/2013,35,1,35
37211,SO70704,289,1148,11/13/2013,11/20/2013,11/25/2013,5,1,5
37212,SO70704,259,1148,11/13/2013,11/20/2013,11/25/2013,2,1,2
37213,SO70704,168,1148,11/13/2013,11/20/2013,11/25/2013,8,1,8
37214,SO70704,260,1148,11/13/2013,11/20/2013,11/25/2013,120,1,120
37215,SO70705,284,1796,11/13/2013,11/20/2013,11/25/2013,35,1,35
37216,SO70705,289,1796,11/13/2013,11/20/2013,11/25/2013,5,1,5
37217,SO70705,259,1796,11/13/2013,11/20/2013,11/25/2013,2,1,2
37218,SO70706,289,1200,11/13/2013,11/20/2013,11/25/2013,5,1,5
37219,SO70706,284,1200,11/13/2013,11/20/2013,11/25/2013,35,1,35
37220,SO70706,245,1200,11/13/2013,11/20/2013,11/25/2013,35,1,35
37221,SO70707,284,3456,11/13/2013,11/20/2013,11/25/2013,35,1,35
37222,SO70707,289,3456,11/13/2013,11/20/2013,11/25/2013,5,1,5
37223,SO70707,245,3456,11/13/2013,11/20/2013,11/25/2013,35,1,35
37224,SO70708,284,1064,11/13/2013,11/20/2013,11/25/2013,35,1,35
37225,SO70709,289,4008,11/13/2013,11/20/2013,11/25/2013,5,1,5
37226,SO70709,284,4008,11/13/2013,11/20/2013,11/25/2013,35,1,35
37227,SO70709,245,4008,11/13/2013,11/20/2013,11/25/2013,35,1,35
37228,SO70709,249,4008,11/13/2013,11/20/2013,11/25/2013,50,1,50
37229,SO70710,249,1390,11/13/2013,11/20/2013,11/25/2013,50,1,50
37230,SO70711,120,2386,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37231,SO70711,174,2386,11/13/2013,11/20/2013,11/25/2013,22,1,22
37232,SO70711,295,2386,11/13/2013,11/20/2013,11/25/2013,5,1,5
37233,SO70711,104,2386,11/13/2013,11/20/2013,11/25/2013,10,1,10
37234,SO70711,245,2386,11/13/2013,11/20/2013,11/25/2013,35,1,35
37235,SO70712,122,6463,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37236,SO70712,289,6463,11/13/2013,11/20/2013,11/25/2013,5,1,5
37237,SO70712,284,6463,11/13/2013,11/20/2013,11/25/2013,35,1,35
37238,SO70713,120,6426,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37239,SO70713,104,6426,11/13/2013,11/20/2013,11/25/2013,10,1,10
37240,SO70713,295,6426,11/13/2013,11/20/2013,11/25/2013,5,1,5
37241,SO70713,244,6426,11/13/2013,11/20/2013,11/25/2013,35,1,35
37242,SO70713,251,6426,11/13/2013,11/20/2013,11/25/2013,50,1,50
37243,SO70714,120,5917,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37244,SO70714,284,5917,11/13/2013,11/20/2013,11/25/2013,35,1,35
37245,SO70714,289,5917,11/13/2013,11/20/2013,11/25/2013,5,1,5
37246,SO70714,174,5917,11/13/2013,11/20/2013,11/25/2013,22,1,22
37247,SO70714,295,5917,11/13/2013,11/20/2013,11/25/2013,5,1,5
37248,SO70714,104,5917,11/13/2013,11/20/2013,11/25/2013,10,1,10
37249,SO70714,278,5917,11/13/2013,11/20/2013,11/25/2013,54,1,54
37250,SO70714,166,5917,11/13/2013,11/20/2013,11/25/2013,9,1,9
37251,SO70715,116,4326,11/13/2013,11/20/2013,11/25/2013,769,1,769
37252,SO70715,283,4326,11/13/2013,11/20/2013,11/25/2013,30,1,30
37253,SO70715,259,4326,11/13/2013,11/20/2013,11/25/2013,2,1,2
37254,SO70716,118,4340,11/13/2013,11/20/2013,11/25/2013,769,1,769
37255,SO70716,272,4340,11/13/2013,11/20/2013,11/25/2013,70,1,70
37256,SO70717,120,6424,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37257,SO70717,259,6424,11/13/2013,11/20/2013,11/25/2013,2,1,2
37258,SO70718,125,6135,11/13/2013,11/20/2013,11/25/2013,2320,1,2320
37259,SO70718,174,6135,11/13/2013,11/20/2013,11/25/2013,22,1,22
37260,SO70718,245,6135,11/13/2013,11/20/2013,11/25/2013,35,1,35
37261,SO70719,125,5980,11/13/2013,11/20/2013,11/25/2013,2320,1,2320
37262,SO70719,259,5980,11/13/2013,11/20/2013,11/25/2013,2,1,2
37263,SO70720,121,6413,11/13/2013,11/20/2013,11/25/2013,2295,1,2295
37264,SO70720,260,6413,11/13/2013,11/20/2013,11/25/2013,120,1,120
37265,SO70721,125,6414,11/13/2013,11/20/2013,11/25/2013,2320,1,2320
37266,SO70721,174,6414,11/13/2013,11/20/2013,11/25/2013,22,1,22
37267,SO70721,295,6414,11/13/2013,11/20/2013,11/25/2013,5,1,5
37268,SO70721,104,6414,11/13/2013,11/20/2013,11/25/2013,10,1,10
37269,SO70721,166,6414,11/13/2013,11/20/2013,11/25/2013,9,1,9
37270,SO70722,149,16777,11/13/2013,11/20/2013,11/25/2013,742,1,742
37271,SO70722,279,16777,11/13/2013,11/20/2013,11/25/2013,9,1,9
37272,SO70723,150,16809,11/13/2013,11/20/2013,11/25/2013,742,1,742
37273,SO70723,288,16809,11/13/2013,11/20/2013,11/25/2013,29,1,29
37274,SO70723,291,16809,11/13/2013,11/20/2013,11/25/2013,5,1,5
37275,SO70723,247,16809,11/13/2013,11/20/2013,11/25/2013,55,1,55
37276,SO70723,244,16809,11/13/2013,11/20/2013,11/25/2013,35,1,35
37277,SO70724,147,1124,11/13/2013,11/20/2013,11/25/2013,742,1,742
37278,SO70724,246,1124,11/13/2013,11/20/2013,11/25/2013,35,1,35
37279,SO70725,165,18360,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37280,SO70725,291,18360,11/13/2013,11/20/2013,11/25/2013,5,1,5
37281,SO70725,288,18360,11/13/2013,11/20/2013,11/25/2013,29,1,29
37282,SO70725,246,18360,11/13/2013,11/20/2013,11/25/2013,35,1,35
37283,SO70726,138,13368,11/13/2013,11/20/2013,11/25/2013,1701,1,1701
37284,SO70726,244,13368,11/13/2013,11/20/2013,11/25/2013,35,1,35
37285,SO70727,136,11179,11/13/2013,11/20/2013,11/25/2013,1701,1,1701
37286,SO70727,246,11179,11/13/2013,11/20/2013,11/25/2013,35,1,35
37287,SO70727,278,11179,11/13/2013,11/20/2013,11/25/2013,54,1,54
37288,SO70728,128,14923,11/13/2013,11/20/2013,11/25/2013,540,1,540
37289,SO70728,245,14923,11/13/2013,11/20/2013,11/25/2013,35,1,35
37290,SO70729,109,7205,11/13/2013,11/20/2013,11/25/2013,540,1,540
37291,SO70729,104,7205,11/13/2013,11/20/2013,11/25/2013,10,1,10
37292,SO70729,295,7205,11/13/2013,11/20/2013,11/25/2013,5,1,5
37293,SO70730,123,2107,11/13/2013,11/20/2013,11/25/2013,2320,1,2320
37294,SO70730,247,2107,11/13/2013,11/20/2013,11/25/2013,55,1,55
37295,SO70731,124,4800,11/13/2013,11/20/2013,11/25/2013,2320,1,2320
37296,SO70731,174,4800,11/13/2013,11/20/2013,11/25/2013,22,1,22
37297,SO70731,104,4800,11/13/2013,11/20/2013,11/25/2013,10,1,10
37298,SO70732,150,14365,11/13/2013,11/20/2013,11/25/2013,742,1,742
37299,SO70732,105,14365,11/13/2013,11/20/2013,11/25/2013,9,1,9
37300,SO70733,158,16544,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37301,SO70733,244,16544,11/13/2013,11/20/2013,11/25/2013,35,1,35
37302,SO70734,164,4396,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37303,SO70734,245,4396,11/13/2013,11/20/2013,11/25/2013,35,1,35
37304,SO70735,158,16672,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37305,SO70735,246,16672,11/13/2013,11/20/2013,11/25/2013,35,1,35
37306,SO70736,126,12709,11/13/2013,11/20/2013,11/25/2013,540,1,540
37307,SO70736,245,12709,11/13/2013,11/20/2013,11/25/2013,35,1,35
37308,SO70737,127,12853,11/13/2013,11/20/2013,11/25/2013,540,1,540
37309,SO70737,105,12853,11/13/2013,11/20/2013,11/25/2013,9,1,9
37310,SO70737,295,12853,11/13/2013,11/20/2013,11/25/2013,5,1,5
37311,SO70737,245,12853,11/13/2013,11/20/2013,11/25/2013,35,1,35
37312,SO70738,130,10808,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37313,SO70739,134,10813,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37314,SO70739,244,10813,11/13/2013,11/20/2013,11/25/2013,35,1,35
37315,SO70740,130,10638,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37316,SO70740,245,10638,11/13/2013,11/20/2013,11/25/2013,35,1,35
37317,SO70741,137,7685,11/13/2013,11/20/2013,11/25/2013,1701,1,1701
37318,SO70741,275,7685,11/13/2013,11/20/2013,11/25/2013,54,1,54
37319,SO70742,131,10052,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37320,SO70743,131,17521,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37321,SO70743,246,17521,11/13/2013,11/20/2013,11/25/2013,35,1,35
37322,SO70744,133,9981,11/13/2013,11/20/2013,11/25/2013,1120,1,1120
37323,SO70744,275,9981,11/13/2013,11/20/2013,11/25/2013,54,1,54
37324,SO70744,233,9981,11/13/2013,11/20/2013,11/25/2013,24,1,24
37325,SO70745,126,2559,11/13/2013,11/20/2013,11/25/2013,540,1,540
37326,SO70746,129,17425,11/13/2013,11/20/2013,11/25/2013,540,1,540
37327,SO70746,235,17425,11/13/2013,11/20/2013,11/25/2013,24,1,24
37328,SO70747,126,14456,11/13/2013,11/20/2013,11/25/2013,540,1,540
37329,SO70747,285,14456,11/13/2013,11/20/2013,11/25/2013,21,1,21
37330,SO70747,290,14456,11/13/2013,11/20/2013,11/25/2013,4,1,4
37331,SO70748,149,32,11/13/2013,11/20/2013,11/25/2013,742,1,742
37332,SO70748,295,32,11/13/2013,11/20/2013,11/25/2013,5,1,5
37333,SO70748,105,32,11/13/2013,11/20/2013,11/25/2013,9,1,9
37334,SO70749,151,3677,11/13/2013,11/20/2013,11/25/2013,742,1,742
37335,SO70750,158,2621,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37336,SO70750,245,2621,11/13/2013,11/20/2013,11/25/2013,35,1,35
37337,SO70751,158,2627,11/13/2013,11/20/2013,11/25/2013,2384,1,2384
37338,SO70751,246,2627,11/13/2013,11/20/2013,11/25/2013,35,1,35
37339,SO70751,276,2627,11/13/2013,11/20/2013,11/25/2013,54,1,54
37340,SO70752,139,10952,11/14/2013,11/21/2013,11/26/2013,2443,1,2443
37341,SO70752,287,10952,11/14/2013,11/21/2013,11/26/2013,33,1,33
37342,SO70752,290,10952,11/14/2013,11/21/2013,11/26/2013,4,1,4
37343,SO70753,286,3322,11/14/2013,11/21/2013,11/26/2013,25,1,25
37344,SO70753,259,3322,11/14/2013,11/21/2013,11/26/2013,2,1,2
37345,SO70754,286,3125,11/14/2013,11/21/2013,11/26/2013,25,1,25
37346,SO70755,283,8580,11/14/2013,11/21/2013,11/26/2013,30,1,30
37347,SO70756,174,8091,11/14/2013,11/21/2013,11/26/2013,22,1,22
37348,SO70756,246,8091,11/14/2013,11/21/2013,11/26/2013,35,1,35
37349,SO70757,290,14914,11/14/2013,11/21/2013,11/26/2013,4,1,4
37350,SO70757,259,14914,11/14/2013,11/21/2013,11/26/2013,2,1,2
37351,SO70758,290,4824,11/14/2013,11/21/2013,11/26/2013,4,1,4
37352,SO70758,246,4824,11/14/2013,11/21/2013,11/26/2013,35,1,35
37353,SO70759,246,2045,11/14/2013,11/21/2013,11/26/2013,35,1,35
37354,SO70760,288,8583,11/14/2013,11/21/2013,11/26/2013,29,1,29
37355,SO70760,291,8583,11/14/2013,11/21/2013,11/26/2013,5,1,5
37356,SO70760,259,8583,11/14/2013,11/21/2013,11/26/2013,2,1,2
37357,SO70761,123,8326,11/14/2013,11/21/2013,11/26/2013,2320,1,2320
37358,SO70761,259,8326,11/14/2013,11/21/2013,11/26/2013,2,1,2
37359,SO70762,121,8904,11/14/2013,11/21/2013,11/26/2013,2295,1,2295
37360,SO70762,295,8904,11/14/2013,11/21/2013,11/26/2013,5,1,5
37361,SO70762,104,8904,11/14/2013,11/21/2013,11/26/2013,10,1,10
37362,SO70762,246,8904,11/14/2013,11/21/2013,11/26/2013,35,1,35
37363,SO70762,248,8904,11/14/2013,11/21/2013,11/26/2013,50,1,50
37364,SO70763,122,1619,11/14/2013,11/21/2013,11/26/2013,2295,1,2295
37365,SO70763,104,1619,11/14/2013,11/21/2013,11/26/2013,10,1,10
37366,SO70763,295,1619,11/14/2013,11/21/2013,11/26/2013,5,1,5
37367,SO70763,245,1619,11/14/2013,11/21/2013,11/26/2013,35,1,35
37368,SO70764,120,8340,11/14/2013,11/21/2013,11/26/2013,2295,1,2295
37369,SO70764,174,8340,11/14/2013,11/21/2013,11/26/2013,22,1,22
37370,SO70764,244,8340,11/14/2013,11/21/2013,11/26/2013,35,1,35
37371,SO70765,122,1817,11/14/2013,11/21/2013,11/26/2013,2295,1,2295
37372,SO70765,174,1817,11/14/2013,11/21/2013,11/26/2013,22,1,22
37373,SO70765,168,1817,11/14/2013,11/21/2013,11/26/2013,8,1,8
37374,SO70765,260,1817,11/14/2013,11/21/2013,11/26/2013,120,1,120
37375,SO70766,109,4668,11/14/2013,11/21/2013,11/26/2013,540,1,540
37376,SO70766,174,4668,11/14/2013,11/21/2013,11/26/2013,22,1,22
37377,SO70766,260,4668,11/14/2013,11/21/2013,11/26/2013,120,1,120
37378,SO70767,233,301,11/14/2013,11/21/2013,11/26/2013,24,1,24
37379,SO70767,246,301,11/14/2013,11/21/2013,11/26/2013,35,1,35
37380,SO70768,246,884,11/14/2013,11/21/2013,11/26/2013,35,1,35
37381,SO70769,288,16239,11/14/2013,11/21/2013,11/26/2013,29,1,29
37382,SO70769,291,16239,11/14/2013,11/21/2013,11/26/2013,5,1,5
37383,SO70769,246,16239,11/14/2013,11/21/2013,11/26/2013,35,1,35
37384,SO70770,288,15800,11/14/2013,11/21/2013,11/26/2013,29,1,29
37385,SO70771,283,12465,11/14/2013,11/21/2013,11/26/2013,30,1,30
37386,SO70772,289,12148,11/14/2013,11/21/2013,11/26/2013,5,1,5
37387,SO70772,283,12148,11/14/2013,11/21/2013,11/26/2013,30,1,30
37388,SO70772,259,12148,11/14/2013,11/21/2013,11/26/2013,2,1,2
37389,SO70772,260,12148,11/14/2013,11/21/2013,11/26/2013,120,1,120
37390,SO70773,283,5732,11/14/2013,11/21/2013,11/26/2013,30,1,30
37391,SO70773,279,5732,11/14/2013,11/21/2013,11/26/2013,9,1,9
37392,SO70774,104,3360,11/14/2013,11/21/2013,11/26/2013,10,1,10
37393,SO70774,295,3360,11/14/2013,11/21/2013,11/26/2013,5,1,5
37394,SO70774,260,3360,11/14/2013,11/21/2013,11/26/2013,120,1,120
37395,SO70775,104,1159,11/14/2013,11/21/2013,11/26/2013,10,1,10
37396,SO70775,295,1159,11/14/2013,11/21/2013,11/26/2013,5,1,5
37397,SO70775,245,1159,11/14/2013,11/21/2013,11/26/2013,35,1,35
37398,SO70776,104,10764,11/14/2013,11/21/2013,11/26/2013,10,1,10
37399,SO70776,295,10764,11/14/2013,11/21/2013,11/26/2013,5,1,5
37400,SO70776,245,10764,11/14/2013,11/21/2013,11/26/2013,35,1,35
37401,SO70777,104,10499,11/14/2013,11/21/2013,11/26/2013,10,1,10
37402,SO70777,295,10499,11/14/2013,11/21/2013,11/26/2013,5,1,5
37403,SO70777,260,10499,11/14/2013,11/21/2013,11/26/2013,120,1,120
37404,SO70778,104,9494,11/14/2013,11/21/2013,11/26/2013,10,1,10
37405,SO70778,295,9494,11/14/2013,11/21/2013,11/26/2013,5,1,5
37406,SO70778,280,9494,11/14/2013,11/21/2013,11/26/2013,9,1,9
37407,SO70779,289,16111,11/14/2013,11/21/2013,11/26/2013,5,1,5
37408,SO70780,174,2923,11/14/2013,11/21/2013,11/26/2013,22,1,22
37409,SO70780,244,2923,11/14/2013,11/21/2013,11/26/2013,35,1,35
37410,SO70781,174,2446,11/14/2013,11/21/2013,11/26/2013,22,1,22
37411,SO70781,277,2446,11/14/2013,11/21/2013,11/26/2013,54,1,54
37412,SO70782,286,9801,11/14/2013,11/21/2013,11/26/2013,25,1,25
37413,SO70782,290,9801,11/14/2013,11/21/2013,11/26/2013,4,1,4
37414,SO70782,246,9801,11/14/2013,11/21/2013,11/26/2013,35,1,35
37415,SO70783,287,3202,11/14/2013,11/21/2013,11/26/2013,33,1,33
37416,SO70784,287,3157,11/14/2013,11/21/2013,11/26/2013,33,1,33
37417,SO70784,290,3157,11/14/2013,11/21/2013,11/26/2013,4,1,4
37418,SO70784,281,3157,11/14/2013,11/21/2013,11/26/2013,159,1,159
37419,SO70785,286,6956,11/14/2013,11/21/2013,11/26/2013,25,1,25
37420,SO70785,290,6956,11/14/2013,11/21/2013,11/26/2013,4,1,4
37421,SO70785,244,6956,11/14/2013,11/21/2013,11/26/2013,35,1,35
37422,SO70786,295,10827,11/14/2013,11/21/2013,11/26/2013,5,1,5
37423,SO70786,168,10827,11/14/2013,11/21/2013,11/26/2013,8,1,8
37424,SO70787,283,8369,11/14/2013,11/21/2013,11/26/2013,30,1,30
37425,SO70787,259,8369,11/14/2013,11/21/2013,11/26/2013,2,1,2
37426,SO70788,286,10871,11/14/2013,11/21/2013,11/26/2013,25,1,25
37427,SO70788,290,10871,11/14/2013,11/21/2013,11/26/2013,4,1,4
37428,SO70788,246,10871,11/14/2013,11/21/2013,11/26/2013,35,1,35
37429,SO70788,166,10871,11/14/2013,11/21/2013,11/26/2013,9,1,9
37430,SO70789,283,7016,11/14/2013,11/21/2013,11/26/2013,30,1,30
37431,SO70789,289,7016,11/14/2013,11/21/2013,11/26/2013,5,1,5
37432,SO70789,259,7016,11/14/2013,11/21/2013,11/26/2013,2,1,2
37433,SO70790,289,7017,11/14/2013,11/21/2013,11/26/2013,5,1,5
37434,SO70790,283,7017,11/14/2013,11/21/2013,11/26/2013,30,1,30
37435,SO70791,286,3816,11/14/2013,11/21/2013,11/26/2013,25,1,25
37436,SO70791,290,3816,11/14/2013,11/21/2013,11/26/2013,4,1,4
37437,SO70791,245,3816,11/14/2013,11/21/2013,11/26/2013,35,1,35
37438,SO70792,291,3531,11/14/2013,11/21/2013,11/26/2013,5,1,5
37439,SO70792,288,3531,11/14/2013,11/21/2013,11/26/2013,29,1,29
37440,SO70792,259,3531,11/14/2013,11/21/2013,11/26/2013,2,1,2
37441,SO70793,291,1325,11/14/2013,11/21/2013,11/26/2013,5,1,5
37442,SO70793,259,1325,11/14/2013,11/21/2013,11/26/2013,2,1,2
37443,SO70794,284,703,11/14/2013,11/21/2013,11/26/2013,35,1,35
37444,SO70794,289,703,11/14/2013,11/21/2013,11/26/2013,5,1,5
37445,SO70794,259,703,11/14/2013,11/21/2013,11/26/2013,2,1,2
37446,SO70795,284,1963,11/14/2013,11/21/2013,11/26/2013,35,1,35
37447,SO70795,289,1963,11/14/2013,11/21/2013,11/26/2013,5,1,5
37448,SO70795,244,1963,11/14/2013,11/21/2013,11/26/2013,35,1,35
37449,SO70796,174,7357,11/14/2013,11/21/2013,11/26/2013,22,1,22
37450,SO70796,168,7357,11/14/2013,11/21/2013,11/26/2013,8,1,8
37451,SO70797,123,6543,11/14/2013,11/21/2013,11/26/2013,2320,1,2320
37452,SO70797,174,6543,11/14/2013,11/21/2013,11/26/2013,22,1,22
37453,SO70798,124,6553,11/14/2013,11/21/2013,11/26/2013,2320,1,2320
37454,SO70798,284,6553,11/14/2013,11/21/2013,11/26/2013,35,1,35
37455,SO70798,259,6553,11/14/2013,11/21/2013,11/26/2013,2,1,2
37456,SO70799,149,16781,11/14/2013,11/21/2013,11/26/2013,742,1,742
37457,SO70799,245,16781,11/14/2013,11/21/2013,11/26/2013,35,1,35
37458,SO70800,165,1131,11/14/2013,11/21/2013,11/26/2013,2384,1,2384
37459,SO70800,295,1131,11/14/2013,11/21/2013,11/26/2013,5,1,5
37460,SO70800,105,1131,11/14/2013,11/21/2013,11/26/2013,9,1,9
37461,SO70801,134,6928,11/14/2013,11/21/2013,11/26/2013,1120,1,1120
37462,SO70801,286,6928,11/14/2013,11/21/2013,11/26/2013,25,1,25
37463,SO70801,259,6928,11/14/2013,11/21/2013,11/26/2013,2,1,2
